1.333000000000000000e+03,9.000000000000000000e+02,1.136000000000000000e+03,1.517000000000000000e+03,1.102000000000000000e+03,1.080000000000000071e+01,5.739999999999999858e+01,7.408000000000000140e-01,8.000000000000000000e+00
1.351000000000000000e+03,9.600000000000000000e+02,1.079000000000000000e+03,1.583000000000000000e+03,1.028000000000000000e+03,1.050000000000000000e+01,6.060000000000000142e+01,7.691000000000000059e-01,9.500000000000000000e+00
1.233000000000000000e+03,8.270000000000000000e+02,1.218000000000000000e+03,1.446000000000000000e+03,8.600000000000000000e+02,1.080000000000000071e+01,5.839999999999999858e+01,7.551999999999999824e-01,6.299999999999999822e+00
1.179000000000000000e+03,7.620000000000000000e+02,1.328000000000000000e+03,1.362000000000000000e+03,6.710000000000000000e+02,1.050000000000000000e+01,5.789999999999999858e+01,7.351999999999999647e-01,5.000000000000000000e+00
1.236000000000000000e+03,7.740000000000000000e+02,1.301000000000000000e+03,1.401000000000000000e+03,6.640000000000000000e+02,9.500000000000000000e+00,6.679999999999999716e+01,7.951000000000000290e-01,5.200000000000000178e+00
1.286000000000000000e+03,8.690000000000000000e+02,1.162000000000000000e+03,1.537000000000000000e+03,7.990000000000000000e+02,8.300000000000000711e+00,7.640000000000000568e+01,8.393000000000000460e-01,7.299999999999999822e+00
1.371000000000000000e+03,1.034000000000000000e+03,9.830000000000000000e+02,1.730000000000000000e+03,1.037000000000000000e+03,8.000000000000000000e+00,8.109999999999999432e+01,8.736000000000000432e-01,1.150000000000000000e+01
1.310000000000000000e+03,9.330000000000000000e+02,1.082000000000000000e+03,1.647000000000000000e+03,9.460000000000000000e+02,8.300000000000000711e+00,7.979999999999999716e+01,8.778000000000000247e-01,8.800000000000000711e+00
1.292000000000000000e+03,9.120000000000000000e+02,1.103000000000000000e+03,1.591000000000000000e+03,9.570000000000000000e+02,9.699999999999999289e+00,7.120000000000000284e+01,8.568999999999999950e-01,8.300000000000000711e+00
1.383000000000000000e+03,1.020000000000000000e+03,1.008000000000000000e+03,1.719000000000000000e+03,1.104000000000000000e+03,9.800000000000000711e+00,6.759999999999999432e+01,8.185000000000000053e-01,1.119999999999999929e+01
1.581000000000000000e+03,1.319000000000000000e+03,7.990000000000000000e+02,2.083000000000000000e+03,1.409000000000000000e+03,1.030000000000000071e+01,6.420000000000000284e+01,8.064999999999999947e-01,2.080000000000000071e+01
1.776000000000000000e+03,1.488000000000000000e+03,7.020000000000000000e+02,2.333000000000000000e+03,1.704000000000000000e+03,9.699999999999999289e+00,6.929999999999999716e+01,8.318999999999999728e-01,2.739999999999999858e+01
1.640000000000000000e+03,1.404000000000000000e+03,7.430000000000000000e+02,2.191000000000000000e+03,1.654000000000000000e+03,9.599999999999999645e+00,6.779999999999999716e+01,8.133000000000000229e-01,2.400000000000000000e+01
1.313000000000000000e+03,1.076000000000000000e+03,9.570000000000000000e+02,1.707000000000000000e+03,1.285000000000000000e+03,9.099999999999999645e+00,6.400000000000000000e+01,7.419000000000000039e-01,1.280000000000000071e+01
9.650000000000000000e+02,7.490000000000000000e+02,1.325000000000000000e+03,1.333000000000000000e+03,8.210000000000000000e+02,8.199999999999999289e+00,6.339999999999999858e+01,6.905000000000000027e-01,4.700000000000000178e+00
9.130000000000000000e+02,6.290000000000000000e+02,1.565000000000000000e+03,1.252000000000000000e+03,5.520000000000000000e+02,8.199999999999999289e+00,6.079999999999999716e+01,6.656999999999999584e-01,2.600000000000000089e+00
1.080000000000000000e+03,8.050000000000000000e+02,1.254000000000000000e+03,1.375000000000000000e+03,8.160000000000000000e+02,8.300000000000000711e+00,5.850000000000000000e+01,6.438000000000000389e-01,5.900000000000000355e+00
1.044000000000000000e+03,8.290000000000000000e+02,1.247000000000000000e+03,1.378000000000000000e+03,8.320000000000000000e+02,7.700000000000000178e+00,5.970000000000000284e+01,6.308000000000000274e-01,6.400000000000000355e+00
9.880000000000000000e+02,7.180000000000000000e+02,1.396000000000000000e+03,1.304000000000000000e+03,6.920000000000000000e+02,7.099999999999999645e+00,6.179999999999999716e+01,6.276000000000000467e-01,4.099999999999999645e+00
8.890000000000000000e+02,5.740000000000000000e+02,1.680000000000000000e+03,1.187000000000000000e+03,5.120000000000000000e+02,7.000000000000000000e+00,6.229999999999999716e+01,6.260999999999999899e-01,1.899999999999999911e+00
8.310000000000000000e+02,5.060000000000000000e+02,1.893000000000000000e+03,1.134000000000000000e+03,3.840000000000000000e+02,6.099999999999999645e+00,6.590000000000000568e+01,6.248000000000000220e-01,1.100000000000000089e+00
8.470000000000000000e+02,5.010000000000000000e+02,1.895000000000000000e+03,1.155000000000000000e+03,3.940000000000000000e+02,6.299999999999999822e+00,6.500000000000000000e+01,6.232999999999999652e-01,1.000000000000000000e+00
9.270000000000000000e+02,5.710000000000000000e+02,1.685000000000000000e+03,1.223000000000000000e+03,4.870000000000000000e+02,6.799999999999999822e+00,6.289999999999999858e+01,6.233999999999999542e-01,1.800000000000000044e+00
1.091000000000000000e+03,7.300000000000000000e+02,1.387000000000000000e+03,1.361000000000000000e+03,7.480000000000000000e+02,6.400000000000000355e+00,6.509999999999999432e+01,6.316000000000000503e-01,4.400000000000000355e+00
1.587000000000000000e+03,1.236000000000000000e+03,8.970000000000000000e+02,1.900000000000000000e+03,1.400000000000000000e+03,7.299999999999999822e+00,6.310000000000000142e+01,6.499000000000000332e-01,1.789999999999999858e+01
1.545000000000000000e+03,1.353000000000000000e+03,7.670000000000000000e+02,2.058000000000000000e+03,1.588000000000000000e+03,9.199999999999999289e+00,5.620000000000000284e+01,6.561000000000000165e-01,2.210000000000000142e+01
1.350000000000000000e+03,1.118000000000000000e+03,9.120000000000000000e+02,1.712000000000000000e+03,1.237000000000000000e+03,1.319999999999999929e+01,4.170000000000000284e+01,6.320000000000000062e-01,1.400000000000000000e+01
1.263000000000000000e+03,1.037000000000000000e+03,9.690000000000000000e+02,1.598000000000000000e+03,1.167000000000000000e+03,1.430000000000000071e+01,3.839999999999999858e+01,6.242999999999999661e-01,1.159999999999999964e+01
1.206000000000000000e+03,9.860000000000000000e+02,1.035000000000000000e+03,1.537000000000000000e+03,9.590000000000000000e+02,1.500000000000000000e+01,3.650000000000000000e+01,6.195000000000000506e-01,1.019999999999999929e+01
1.252000000000000000e+03,1.016000000000000000e+03,1.008000000000000000e+03,1.593000000000000000e+03,9.830000000000000000e+02,1.610000000000000142e+01,3.450000000000000000e+01,6.261999999999999789e-01,1.100000000000000000e+01
1.287000000000000000e+03,1.078000000000000000e+03,9.490000000000000000e+02,1.660000000000000000e+03,1.061000000000000000e+03,1.630000000000000071e+01,3.570000000000000284e+01,6.560000000000000275e-01,1.280000000000000071e+01
1.353000000000000000e+03,1.122000000000000000e+03,9.220000000000000000e+02,1.740000000000000000e+03,1.139000000000000000e+03,1.580000000000000071e+01,3.700000000000000000e+01,6.610000000000000320e-01,1.419999999999999929e+01
1.309000000000000000e+03,1.073000000000000000e+03,9.540000000000000000e+02,1.657000000000000000e+03,1.112000000000000000e+03,1.590000000000000036e+01,3.720000000000000284e+01,6.656999999999999584e-01,1.269999999999999929e+01
1.274000000000000000e+03,1.041000000000000000e+03,1.006000000000000000e+03,1.610000000000000000e+03,9.940000000000000000e+02,1.689999999999999858e+01,3.429999999999999716e+01,6.549000000000000377e-01,1.169999999999999929e+01
1.510000000000000000e+03,1.277000000000000000e+03,8.120000000000000000e+02,1.910000000000000000e+03,1.410000000000000000e+03,1.509999999999999964e+01,3.960000000000000142e+01,6.765999999999999792e-01,1.930000000000000071e+01
1.525000000000000000e+03,1.246000000000000000e+03,8.210000000000000000e+02,1.847000000000000000e+03,1.448000000000000000e+03,1.440000000000000036e+01,4.339999999999999858e+01,7.084000000000000297e-01,1.819999999999999929e+01
1.843000000000000000e+03,1.610000000000000000e+03,6.240000000000000000e+02,2.390000000000000000e+03,1.887000000000000000e+03,1.290000000000000036e+01,5.050000000000000000e+01,7.478000000000000203e-01,3.260000000000000142e+01
1.598000000000000000e+03,1.299000000000000000e+03,7.520000000000000000e+02,1.941000000000000000e+03,1.627000000000000000e+03,1.209999999999999964e+01,5.329999999999999716e+01,7.536000000000000476e-01,2.010000000000000142e+01
1.484000000000000000e+03,1.127000000000000000e+03,8.390000000000000000e+02,1.723000000000000000e+03,1.491000000000000000e+03,1.100000000000000000e+01,5.910000000000000142e+01,7.740000000000000213e-01,1.430000000000000071e+01
1.677000000000000000e+03,1.346000000000000000e+03,7.410000000000000000e+02,2.062000000000000000e+03,1.657000000000000000e+03,9.699999999999999289e+00,6.459999999999999432e+01,7.771000000000000130e-01,2.180000000000000071e+01
1.280000000000000000e+03,9.640000000000000000e+02,9.630000000000000000e+02,1.544000000000000000e+03,1.285000000000000000e+03,9.500000000000000000e+00,6.409999999999999432e+01,7.597000000000000419e-01,9.599999999999999645e+00
1.196000000000000000e+03,8.730000000000000000e+02,1.071000000000000000e+03,1.463000000000000000e+03,1.144000000000000000e+03,9.099999999999999645e+00,6.389999999999999858e+01,7.422999999999999599e-01,7.400000000000000355e+00
1.184000000000000000e+03,7.820000000000000000e+02,1.176000000000000000e+03,1.365000000000000000e+03,1.043000000000000000e+03,8.800000000000000711e+00,6.389999999999999858e+01,7.256000000000000227e-01,5.400000000000000355e+00
1.172000000000000000e+03,7.830000000000000000e+02,1.179000000000000000e+03,1.380000000000000000e+03,9.960000000000000000e+02,7.799999999999999822e+00,6.750000000000000000e+01,7.173000000000000487e-01,5.400000000000000355e+00
1.147000000000000000e+03,8.210000000000000000e+02,1.132000000000000000e+03,1.412000000000000000e+03,9.920000000000000000e+02,7.000000000000000000e+00,7.109999999999999432e+01,7.157999999999999918e-01,6.200000000000000178e+00
9.780000000000000000e+02,6.250000000000000000e+02,1.420000000000000000e+03,1.274000000000000000e+03,8.190000000000000000e+02,8.300000000000000711e+00,6.360000000000000142e+01,6.982000000000000428e-01,2.600000000000000089e+00
1.100000000000000000e+03,6.460000000000000000e+02,1.406000000000000000e+03,1.268000000000000000e+03,8.350000000000000000e+02,7.200000000000000178e+00,6.750000000000000000e+01,6.886999999999999789e-01,2.899999999999999911e+00
1.112000000000000000e+03,7.700000000000000000e+02,1.228000000000000000e+03,1.409000000000000000e+03,9.400000000000000000e+02,6.299999999999999822e+00,7.190000000000000568e+01,6.932000000000000384e-01,5.099999999999999645e+00
1.336000000000000000e+03,1.043000000000000000e+03,9.350000000000000000e+02,1.678000000000000000e+03,1.192000000000000000e+03,6.500000000000000000e+00,7.159999999999999432e+01,6.945000000000000062e-01,1.180000000000000071e+01
1.408000000000000000e+03,1.153000000000000000e+03,8.300000000000000000e+02,1.777000000000000000e+03,1.411000000000000000e+03,9.599999999999999645e+00,5.970000000000000284e+01,7.124000000000000332e-01,1.509999999999999964e+01
1.447000000000000000e+03,1.081000000000000000e+03,8.690000000000000000e+02,1.667000000000000000e+03,1.465000000000000000e+03,1.240000000000000036e+01,5.120000000000000284e+01,7.335000000000000409e-01,1.290000000000000036e+01
1.542000000000000000e+03,1.184000000000000000e+03,8.080000000000000000e+02,1.780000000000000000e+03,1.583000000000000000e+03,1.559999999999999964e+01,4.220000000000000284e+01,7.450999999999999845e-01,1.610000000000000142e+01
1.451000000000000000e+03,1.117000000000000000e+03,8.750000000000000000e+02,1.679000000000000000e+03,1.387000000000000000e+03,1.839999999999999858e+01,3.379999999999999716e+01,7.089999999999999636e-01,1.400000000000000000e+01
1.328000000000000000e+03,1.059000000000000000e+03,9.870000000000000000e+02,1.600000000000000000e+03,1.101000000000000000e+03,1.939999999999999858e+01,3.130000000000000071e+01,6.949999999999999512e-01,1.230000000000000071e+01
1.207000000000000000e+03,9.240000000000000000e+02,1.088000000000000000e+03,1.488000000000000000e+03,8.500000000000000000e+02,1.800000000000000000e+01,3.479999999999999716e+01,7.127000000000000002e-01,8.599999999999999645e+00
1.240000000000000000e+03,9.470000000000000000e+02,1.049000000000000000e+03,1.532000000000000000e+03,9.470000000000000000e+02,1.839999999999999858e+01,3.360000000000000142e+01,7.042000000000000481e-01,9.199999999999999289e+00
1.306000000000000000e+03,9.870000000000000000e+02,1.004000000000000000e+03,1.554000000000000000e+03,1.078000000000000000e+03,1.760000000000000142e+01,3.510000000000000142e+01,7.012000000000000455e-01,1.019999999999999929e+01
1.326000000000000000e+03,1.000000000000000000e+03,9.760000000000000000e+02,1.602000000000000000e+03,1.084000000000000000e+03,1.669999999999999929e+01,3.779999999999999716e+01,7.116999999999999993e-01,1.059999999999999964e+01
1.473000000000000000e+03,1.163000000000000000e+03,8.310000000000000000e+02,1.779000000000000000e+03,1.395000000000000000e+03,1.610000000000000142e+01,4.100000000000000000e+01,7.450999999999999845e-01,1.550000000000000000e+01
1.609000000000000000e+03,1.286000000000000000e+03,7.580000000000000000e+02,1.922000000000000000e+03,1.612000000000000000e+03,1.580000000000000071e+01,4.239999999999999858e+01,7.569000000000000172e-01,1.960000000000000142e+01
1.611000000000000000e+03,1.274000000000000000e+03,7.540000000000000000e+02,1.915000000000000000e+03,1.697000000000000000e+03,1.569999999999999929e+01,4.410000000000000142e+01,7.785999999999999588e-01,1.919999999999999929e+01
1.621000000000000000e+03,1.247000000000000000e+03,7.620000000000000000e+02,1.860000000000000000e+03,1.886000000000000000e+03,1.530000000000000071e+01,4.679999999999999716e+01,8.091000000000000414e-01,1.830000000000000071e+01
1.444000000000000000e+03,1.089000000000000000e+03,8.440000000000000000e+02,1.748000000000000000e+03,1.624000000000000000e+03,1.459999999999999964e+01,4.860000000000000142e+01,8.060000000000000497e-01,1.309999999999999964e+01
1.418000000000000000e+03,1.010000000000000000e+03,8.920000000000000000e+02,1.603000000000000000e+03,1.536000000000000000e+03,1.469999999999999929e+01,4.929999999999999716e+01,8.193000000000000282e-01,1.090000000000000036e+01
1.534000000000000000e+03,1.013000000000000000e+03,8.890000000000000000e+02,1.611000000000000000e+03,1.535000000000000000e+03,1.390000000000000036e+01,5.360000000000000142e+01,8.497999999999999998e-01,1.100000000000000000e+01
1.484000000000000000e+03,1.045000000000000000e+03,8.800000000000000000e+02,1.624000000000000000e+03,1.530000000000000000e+03,1.459999999999999964e+01,5.150000000000000000e+01,8.536000000000000254e-01,1.190000000000000036e+01
1.367000000000000000e+03,9.250000000000000000e+02,9.530000000000000000e+02,1.543000000000000000e+03,1.337000000000000000e+03,1.250000000000000000e+01,5.889999999999999858e+01,8.537000000000000144e-01,8.599999999999999645e+00
1.344000000000000000e+03,9.680000000000000000e+02,9.210000000000000000e+02,1.620000000000000000e+03,1.278000000000000000e+03,1.159999999999999964e+01,6.339999999999999858e+01,8.673999999999999488e-01,9.699999999999999289e+00
1.130000000000000000e+03,7.730000000000000000e+02,1.130000000000000000e+03,1.452000000000000000e+03,1.051000000000000000e+03,1.209999999999999964e+01,6.110000000000000142e+01,8.602999999999999536e-01,5.200000000000000178e+00
1.062000000000000000e+03,6.910000000000000000e+02,1.272000000000000000e+03,1.377000000000000000e+03,9.290000000000000000e+02,1.150000000000000000e+01,6.310000000000000142e+01,8.532999999999999474e-01,3.700000000000000178e+00
1.076000000000000000e+03,6.180000000000000000e+02,1.395000000000000000e+03,1.333000000000000000e+03,8.720000000000000000e+02,1.159999999999999964e+01,6.220000000000000284e+01,8.473000000000000531e-01,2.500000000000000000e+00
1.028000000000000000e+03,6.150000000000000000e+02,1.384000000000000000e+03,1.340000000000000000e+03,8.530000000000000000e+02,1.040000000000000036e+01,6.759999999999999432e+01,8.529999999999999805e-01,2.399999999999999911e+00
1.155000000000000000e+03,7.220000000000000000e+02,1.225000000000000000e+03,1.414000000000000000e+03,9.590000000000000000e+02,1.159999999999999964e+01,6.270000000000000284e+01,8.529999999999999805e-01,4.200000000000000178e+00
1.235000000000000000e+03,8.280000000000000000e+02,1.055000000000000000e+03,1.527000000000000000e+03,1.093000000000000000e+03,1.240000000000000036e+01,6.000000000000000000e+01,8.627000000000000224e-01,6.400000000000000355e+00
1.332000000000000000e+03,9.230000000000000000e+02,9.520000000000000000e+02,1.614000000000000000e+03,1.225000000000000000e+03,1.450000000000000000e+01,5.310000000000000142e+01,8.728000000000000203e-01,8.599999999999999645e+00
1.445000000000000000e+03,1.009000000000000000e+03,8.780000000000000000e+02,1.696000000000000000e+03,1.355000000000000000e+03,1.689999999999999858e+01,4.610000000000000142e+01,8.789000000000000146e-01,1.090000000000000036e+01
1.416000000000000000e+03,1.002000000000000000e+03,9.070000000000000000e+02,1.677000000000000000e+03,1.262000000000000000e+03,1.930000000000000071e+01,3.829999999999999716e+01,8.474000000000000421e-01,1.069999999999999929e+01
1.281000000000000000e+03,8.800000000000000000e+02,1.084000000000000000e+03,1.525000000000000000e+03,9.800000000000000000e+02,2.119999999999999929e+01,3.139999999999999858e+01,7.812000000000000055e-01,7.500000000000000000e+00
1.207000000000000000e+03,8.790000000000000000e+02,1.104000000000000000e+03,1.490000000000000000e+03,8.720000000000000000e+02,2.139999999999999858e+01,3.019999999999999929e+01,7.616000000000000547e-01,7.500000000000000000e+00
1.258000000000000000e+03,9.060000000000000000e+02,1.081000000000000000e+03,1.511000000000000000e+03,9.000000000000000000e+02,2.189999999999999858e+01,2.900000000000000000e+01,7.524999999999999467e-01,8.199999999999999289e+00
1.458000000000000000e+03,1.045000000000000000e+03,9.740000000000000000e+02,1.646000000000000000e+03,1.099000000000000000e+03,2.219999999999999929e+01,2.839999999999999858e+01,7.516000000000000458e-01,1.190000000000000036e+01
1.438000000000000000e+03,1.051000000000000000e+03,9.430000000000000000e+02,1.668000000000000000e+03,1.206000000000000000e+03,2.130000000000000071e+01,3.080000000000000071e+01,7.695999999999999508e-01,1.200000000000000000e+01
1.478000000000000000e+03,1.055000000000000000e+03,9.290000000000000000e+02,1.671000000000000000e+03,1.262000000000000000e+03,1.969999999999999929e+01,3.670000000000000284e+01,8.306999999999999940e-01,1.219999999999999929e+01
1.808000000000000000e+03,1.312000000000000000e+03,7.530000000000000000e+02,1.993000000000000000e+03,1.698000000000000000e+03,1.839999999999999858e+01,4.170000000000000284e+01,8.731999999999999762e-01,2.060000000000000142e+01
1.898000000000000000e+03,1.381000000000000000e+03,6.810000000000000000e+02,2.103000000000000000e+03,1.905000000000000000e+03,1.760000000000000142e+01,4.610000000000000142e+01,9.210000000000000409e-01,2.310000000000000142e+01
1.560000000000000000e+03,1.140000000000000000e+03,7.840000000000000000e+02,1.818000000000000000e+03,1.648000000000000000e+03,1.669999999999999929e+01,4.960000000000000142e+01,9.320000000000000506e-01,1.469999999999999929e+01
1.324000000000000000e+03,9.400000000000000000e+02,9.240000000000000000e+02,1.587000000000000000e+03,1.423000000000000000e+03,1.630000000000000071e+01,5.100000000000000000e+01,9.341000000000000414e-01,9.000000000000000000e+00
1.349000000000000000e+03,9.330000000000000000e+02,9.330000000000000000e+02,1.617000000000000000e+03,1.349000000000000000e+03,1.469999999999999929e+01,5.589999999999999858e+01,9.314000000000000057e-01,8.800000000000000711e+00
1.239000000000000000e+03,8.720000000000000000e+02,9.850000000000000000e+02,1.547000000000000000e+03,1.250000000000000000e+03,1.480000000000000071e+01,5.470000000000000284e+01,9.163999999999999924e-01,7.400000000000000355e+00
1.239000000000000000e+03,8.530000000000000000e+02,1.010000000000000000e+03,1.543000000000000000e+03,1.174000000000000000e+03,1.400000000000000000e+01,5.700000000000000000e+01,9.093999999999999861e-01,6.900000000000000355e+00
1.224000000000000000e+03,8.550000000000000000e+02,9.980000000000000000e+02,1.566000000000000000e+03,1.149000000000000000e+03,1.340000000000000036e+01,6.129999999999999716e+01,9.361000000000000432e-01,7.000000000000000000e+00
1.078000000000000000e+03,7.340000000000000000e+02,1.128000000000000000e+03,1.487000000000000000e+03,1.021000000000000000e+03,1.259999999999999964e+01,6.350000000000000000e+01,9.230000000000000426e-01,4.400000000000000355e+00
1.078000000000000000e+03,7.110000000000000000e+02,1.150000000000000000e+03,1.468000000000000000e+03,1.013000000000000000e+03,1.230000000000000071e+01,6.540000000000000568e+01,9.351000000000000423e-01,4.000000000000000000e+00
1.075000000000000000e+03,7.030000000000000000e+02,1.156000000000000000e+03,1.464000000000000000e+03,1.010000000000000000e+03,1.190000000000000036e+01,6.740000000000000568e+01,9.375000000000000000e-01,3.899999999999999911e+00
1.157000000000000000e+03,8.300000000000000000e+02,1.030000000000000000e+03,1.584000000000000000e+03,1.083000000000000000e+03,1.140000000000000036e+01,7.050000000000000000e+01,9.475000000000000089e-01,6.400000000000000355e+00
1.314000000000000000e+03,9.660000000000000000e+02,8.970000000000000000e+02,1.710000000000000000e+03,1.235000000000000000e+03,1.130000000000000071e+01,7.020000000000000284e+01,9.401000000000000467e-01,9.699999999999999289e+00
1.797000000000000000e+03,1.451000000000000000e+03,6.520000000000000000e+02,2.323000000000000000e+03,1.680000000000000000e+03,1.240000000000000036e+01,6.389999999999999858e+01,9.170000000000000373e-01,2.589999999999999858e+01
1.961000000000000000e+03,1.701000000000000000e+03,5.370000000000000000e+02,2.665000000000000000e+03,2.184000000000000000e+03,1.480000000000000071e+01,5.429999999999999716e+01,9.075999999999999623e-01,3.670000000000000284e+01
1.771000000000000000e+03,1.470000000000000000e+03,6.220000000000000000e+02,2.262000000000000000e+03,1.973000000000000000e+03,1.739999999999999858e+01,4.560000000000000142e+01,8.992999999999999883e-01,2.660000000000000142e+01
1.564000000000000000e+03,1.300000000000000000e+03,7.100000000000000000e+02,2.029000000000000000e+03,1.798000000000000000e+03,1.980000000000000071e+01,3.850000000000000000e+01,8.800999999999999934e-01,2.010000000000000142e+01
1.430000000000000000e+03,1.120000000000000000e+03,8.310000000000000000e+02,1.783000000000000000e+03,1.522000000000000000e+03,2.200000000000000000e+01,3.410000000000000142e+01,8.903999999999999693e-01,1.409999999999999964e+01
1.417000000000000000e+03,1.146000000000000000e+03,8.300000000000000000e+02,1.831000000000000000e+03,1.404000000000000000e+03,2.330000000000000071e+01,3.220000000000000284e+01,9.095999999999999641e-01,1.490000000000000036e+01
1.400000000000000000e+03,1.162000000000000000e+03,8.380000000000000000e+02,1.829000000000000000e+03,1.263000000000000000e+03,2.389999999999999858e+01,3.000000000000000000e+01,8.757000000000000339e-01,1.540000000000000036e+01
1.317000000000000000e+03,1.053000000000000000e+03,9.260000000000000000e+02,1.707000000000000000e+03,1.137000000000000000e+03,2.439999999999999858e+01,2.889999999999999858e+01,8.736000000000000432e-01,1.209999999999999964e+01
1.318000000000000000e+03,1.033000000000000000e+03,9.500000000000000000e+02,1.675000000000000000e+03,1.068000000000000000e+03,2.439999999999999858e+01,2.939999999999999858e+01,8.848000000000000309e-01,1.150000000000000000e+01
1.445000000000000000e+03,1.141000000000000000e+03,8.570000000000000000e+02,1.824000000000000000e+03,1.252000000000000000e+03,2.380000000000000071e+01,3.130000000000000071e+01,9.136999999999999567e-01,1.480000000000000071e+01
1.917000000000000000e+03,1.601000000000000000e+03,6.310000000000000000e+02,2.447000000000000000e+03,1.843000000000000000e+03,2.250000000000000000e+01,3.539999999999999858e+01,9.546999999999999931e-01,3.210000000000000142e+01
2.040000000000000000e+03,1.754000000000000000e+03,5.420000000000000000e+02,2.679000000000000000e+03,2.122000000000000000e+03,2.039999999999999858e+01,4.250000000000000000e+01,1.008599999999999941e+00,3.920000000000000284e+01
1.895000000000000000e+03,1.573000000000000000e+03,5.650000000000000000e+02,2.443000000000000000e+03,1.992000000000000000e+03,1.830000000000000071e+01,5.260000000000000142e+01,1.094500000000000028e+00,3.100000000000000000e+01
1.595000000000000000e+03,1.294000000000000000e+03,6.780000000000000000e+02,2.058000000000000000e+03,1.707000000000000000e+03,1.669999999999999929e+01,5.739999999999999858e+01,1.078600000000000003e+00,1.989999999999999858e+01
1.439000000000000000e+03,1.159000000000000000e+03,7.640000000000000000e+02,1.856000000000000000e+03,1.494000000000000000e+03,1.569999999999999929e+01,6.020000000000000284e+01,1.065399999999999903e+00,1.530000000000000071e+01
1.142000000000000000e+03,8.520000000000000000e+02,1.008000000000000000e+03,1.547000000000000000e+03,1.164000000000000000e+03,1.530000000000000071e+01,6.139999999999999858e+01,1.058000000000000052e+00,6.900000000000000355e+00
1.304000000000000000e+03,1.019000000000000000e+03,8.520000000000000000e+02,1.731000000000000000e+03,1.272000000000000000e+03,1.409999999999999964e+01,6.570000000000000284e+01,1.049400000000000110e+00,1.109999999999999964e+01
1.074000000000000000e+03,7.840000000000000000e+02,1.098000000000000000e+03,1.483000000000000000e+03,1.040000000000000000e+03,1.480000000000000071e+01,6.060000000000000142e+01,1.014799999999999924e+00,5.400000000000000355e+00
9.680000000000000000e+02,6.400000000000000000e+02,1.320000000000000000e+03,1.386000000000000000e+03,8.670000000000000000e+02,1.480000000000000071e+01,5.920000000000000284e+01,9.879000000000000004e-01,2.799999999999999822e+00
